tick,frames,seconds,fps,ticks,step_ms,shell_ms,render_cpu_ms,gpu_ms,probe,process_cpu_ms,busy_frames,threaded,route_workers
600,72,1.023384,70.355,0,0.0000,540.5422,4.6757,8.5343,baseline,1255.6710,0,True,1
600,61,1.654532,36.868,0,0.0000,511.9533,4.6012,8.5244,baseline,1855.5780,0,True,1
600,2,2.161323,0.925,0,0.0000,1961.2748,74.2215,9.4450,baseline,2298.4620,0,True,1
600,70,1.003760,69.738,0,0.0000,505.8579,5.0502,8.4106,baseline,1233.3880,0,True,1
600,70,1.010570,69.268,0,0.0000,525.5113,4.8599,8.3699,baseline,1238.8430,0,True,1
600,69,1.001245,68.914,0,0.0000,518.8233,4.9052,8.4071,baseline,1226.4200,0,True,1
600,69,1.003806,68.738,0,0.0000,521.0719,4.8971,8.4249,baseline,1231.0510,0,True,1
600,69,1.010091,68.311,0,0.0000,526.8907,4.9105,8.4333,baseline,1239.1410,0,True,1
600,70,1.013260,69.084,0,0.0000,527.3099,4.8612,8.4096,baseline,1240.6130,0,True,1
600,70,1.013085,69.096,0,0.0000,526.3468,4.8796,8.4210,baseline,1238.5370,0,True,1
600,70,1.008137,69.435,0,0.0000,525.5069,4.8353,8.3936,baseline,1237.0830,0,True,1
600,69,1.000110,68.992,0,0.0000,522.9060,4.8373,8.4229,baseline,1224.7720,0,True,1
600,71,1.020848,69.550,0,0.0000,532.0770,4.8289,8.4016,baseline,1249.3370,0,True,1
600,72,1.029082,69.965,0,0.0000,536.6209,4.7942,8.4264,baseline,1266.5270,0,True,1
600,64,1.618985,39.531,0,0.0000,532.0542,4.8788,8.4015,baseline,1823.8640,0,True,1
600,2,2.160686,0.926,0,0.0000,1955.3876,75.7585,9.3750,baseline,2297.9210,0,True,1
600,72,1.020420,70.559,0,0.0000,540.8148,4.6153,9.1739,baseline,1245.0080,0,True,1
600,72,1.008617,71.385,0,0.0000,538.0737,4.5488,8.2999,baseline,1240.9910,0,True,1
600,72,1.028142,70.029,0,0.0000,541.7959,4.6999,8.2979,baseline,1259.4640,0,True,1
600,71,1.006705,70.527,0,0.0000,522.6390,4.7635,8.2885,baseline,1233.6200,0,True,1
600,71,1.005434,70.616,0,0.0000,534.6659,4.6207,8.2960,baseline,1234.8590,0,True,1
600,71,1.003890,70.725,0,0.0000,531.7920,4.6346,8.3031,baseline,1229.4740,0,True,1
600,72,1.011991,71.147,0,0.0000,538.8554,4.5849,8.2605,baseline,1246.9920,0,True,1
600,72,1.011508,71.181,0,0.0000,540.6211,4.5542,8.2850,baseline,1245.7990,0,True,1
600,71,1.004882,70.655,0,0.0000,534.3705,4.6222,8.2423,baseline,1234.0260,0,True,1
600,72,1.011963,71.149,0,0.0000,533.5952,4.6130,8.2609,baseline,1251.9720,0,True,1
600,71,1.006982,70.508,0,0.0000,534.0307,4.6912,8.2749,baseline,1235.2670,0,True,1
600,64,1.611325,39.719,0,0.0000,544.4963,4.5834,8.2801,shadows-off,1822.2380,0,True,1
600,2,2.161510,0.925,0,0.0000,1961.1242,75.1075,8.0625,shadows-off,2341.2240,0,True,1
600,84,1.022459,82.155,0,0.0000,620.5488,3.1273,5.9562,shadows-off,1144.7230,0,True,1
600,85,1.019514,83.373,0,0.0000,623.4072,3.0142,5.9678,shadows-off,1133.2790,0,True,1
600,84,1.011273,83.064,0,0.0000,616.6331,3.0441,5.9716,shadows-off,1124.6520,0,True,1
600,84,1.011315,83.060,0,0.0000,615.4902,3.0480,5.9478,shadows-off,1121.5800,0,True,1
600,84,1.023667,82.058,0,0.0000,622.4093,3.0828,5.9494,shadows-off,1130.6410,0,True,1
600,84,1.017028,82.594,0,0.0000,616.9455,3.0942,5.9625,shadows-off,1129.2300,0,True,1
600,85,1.001111,84.906,0,0.0000,603.8745,3.0318,5.9346,shadows-off,1112.8030,0,True,1
600,84,1.002917,83.756,0,0.0000,614.8905,2.9876,5.9609,shadows-off,1115.1910,0,True,1
600,84,1.009850,83.181,0,0.0000,616.1177,3.0495,5.9553,shadows-off,1125.3400,0,True,1
600,84,1.006130,83.488,0,0.0000,617.3789,2.9866,5.9431,shadows-off,1114.5700,0,True,1
600,83,1.005793,82.522,0,0.0000,611.0505,3.0903,5.9414,shadows-off,1118.3280,0,True,1
600,73,1.743726,41.864,0,0.0000,752.3781,3.0844,5.9798,shadows-off,1851.9350,0,True,1
